footlength,Heightin,Weightlbs,balloffootcircumference,EUR Size
264,71,160,242,40.55299539170507
276,72,198,262,42.3963133640553
273,74,160,227,41.935483870967744
260,66,185,258,39.93855606758833
273,71,160,233,41.935483870967744
276,71,185,251,42.3963133640553
280,72,177,259,43.01075268817205
280,71,165,250,43.01075268817205
249,68,165,255,38.24884792626728
276,70,205,261,42.3963133640553
271,72,185,270,41.62826420890937
273,69,200,251,41.935483870967744
284,72,185,249,43.625192012288785
284,71,195,250,43.625192012288785
277,72,173,235,42.54992319508449
255,64,140,228,39.1705069124424
258,67,190,243,39.63133640552996
262,66,155,234,40.2457757296467
261,67,175,242,40.092165898617516
273,67,190,258,41.935483870967744
231,63,155,234,35.483870967741936
257,69,180,234,39.47772657450077
259,67,181,242,39.78494623655914
253,67,196,236,38.863287250384026
298,76,175,261,45.77572964669739
256,70,168,235,39.324116743471585
284,76,179,258,43.625192012288785
297,76,210,254,45.622119815668206
290,75,195,264,44.5468509984639
289,71,205,252,44.39324116743472
292,74,215,261,44.854070660522275
247,68,202,243,37.94162826420891
271,70,220,255,41.62826420890937
275,68,172,257,42.242703533026116
267,71,244,251,41.013824884792626
262,69,220,258,40.2457757296467
269,67,180,251,41.321044546851
261,67,155,242,40.092165898617516
267,70,192,250,41.013824884792626
262,69,186,249,40.2457757296467
285,71,230,251,43.77880184331797
258,68,175,234,39.63133640552996
268,72,158,250,41.16743471582181
253,70,185,244,38.863287250384026
284,71,215,251,43.625192012288785
268,65,220,265,41.16743471582181
270,70,190,256,41.474654377880185
283,71,175,252,43.4715821812596
278,72,190,257,42.703533026113675
285,71,225,262,43.77880184331797
268,68,156,246,41.16743471582181
281,72,189,249,43.164362519201234
269,67,226,254,41.321044546851
283,70,185,236,43.4715821812596
283,72,212,243,43.4715821812596
255,68,150,236,39.1705069124424
244,67,185,231,37.48079877112135
279,73,205,269,42.85714285714286
271,71,240,262,41.62826420890937
262,70,210,262,40.2457757296467
263,67,180,247,40.39938556067588
249,65,160,238,38.24884792626728
266,69,200,253,40.86021505376344
291,71,233,259,44.70046082949309
289,71,227,266,44.39324116743472
264,67,176,241,40.55299539170507
269,69,184,244,41.321044546851
269,71,194,244,41.321044546851
263,69,196,242,40.39938556067588
282,75,220,273,43.31797235023041
286,73,250,265,43.93241167434716
243,66,168,243,37.327188940092164
289,74,249,283,44.39324116743472
307,76,236,253,47.15821812596006
272,71,279,288,41.78187403993856
291,73,215,254,44.70046082949309
263,68,200,261,40.39938556067588
252,66,175,240,38.70967741935484
259,68,192,234,39.78494623655914
289,72,211,268,44.39324116743472
265,71,182,247,40.706605222734254
251,67,155,235,38.556067588325654
253,69,206,238,38.863287250384026
263,69,200,250,40.39938556067588
275,71,205,269,42.242703533026116
283,75,225,245,43.4715821812596
275,71,160,262,42.242703533026116
252,69,135,244,38.70967741935484
247,67,155,231,37.94162826420891
250,69,171,242,38.40245775729647
292,72,172,265,44.854070660522275
272,68,260,270,41.78187403993856
291,75,237,261,44.70046082949309
272,69,175,247,41.78187403993856
280,68,165,258,43.01075268817205
263,67,160,247,40.39938556067588
260,71,180,270,39.93855606758833
272,71,180,275,41.78187403993856
261,68,175,232,40.092165898617516
263,70,180,254,40.39938556067588
281,70,155,245,43.164362519201234
276,73,220,255,42.3963133640553
284,69,176,255,43.625192012288785
272,68,175,246,41.78187403993856
288,75,240,283,44.23963133640553
270,71,166,238,41.474654377880185
279,73,210,279,42.85714285714286
285,69,185,248,43.77880184331797
264,71,184,260,40.55299539170507
261,67,160,244,40.092165898617516
268,67,170,242,41.16743471582181
262,71,173,241,40.2457757296467
294,68,219,260,45.16129032258065
268,69,185,259,41.16743471582181
259,67,205,267,39.78494623655914
271,71,185,261,41.62826420890937
281,75,285,268,43.164362519201234
264,68,185,242,40.55299539170507
264,71,173,252,40.55299539170507
267,68,242,251,41.013824884792626
281,66,150,227,43.164362519201234
264,67,150,248,40.55299539170507
256,69,140,234,39.324116743471585
270,65,150,229,41.474654377880185
271,68,157,240,41.62826420890937
275,69,201,245,42.242703533026116
265,66,175,259,40.706605222734254
292,76,270,281,44.854070660522275
265,68,175,236,40.706605222734254
274,74,196,252,42.08909370199693
271,68,190,248,41.62826420890937
294,72,185,259,45.16129032258065
300,73,210,270,46.082949308755765
300,70,185,264,46.082949308755765
274,69,150,235,42.08909370199693
272,72,200,248,41.78187403993856
287,70,167,237,44.086021505376344
272,68,154,230,41.78187403993856
279,71,170,242,42.85714285714286
280,71,192,260,43.01075268817205
274,71,200,265,42.08909370199693
285,75,190,253,43.77880184331797
252,67,129,227,38.70967741935484
273,72,285,269,41.935483870967744
279,71,200,242,42.85714285714286
256,67,183,230,39.324116743471585
295,74,173,269,45.314900153609834
268,70,175,243,41.16743471582181
288,75,255,254,44.23963133640553
243,67,152,254,37.327188940092164
265,66,218,257,40.706605222734254
263,69,170,235,40.39938556067588
272,68,155,235,41.78187403993856
288,76,185,263,44.23963133640553
275,68,155,247,42.242703533026116
288,72,163,255,44.23963133640553
270,67,160,248,41.474654377880185
255,70,210,245,39.1705069124424
259,69,179,247,39.78494623655914
267,71,191,241,41.013824884792626
271,72,175,238,41.62826420890937
285,71,205,243,43.77880184331797
290,72,210,260,44.5468509984639
263,67,197,236,40.39938556067588
265,68,190,248,40.706605222734254
242,64,133,214,37.173579109062985
272,69,235,251,41.78187403993856
266,69,175,241,40.86021505376344
249,65,175,233,38.24884792626728
272,72,200,255,41.78187403993856
288,72,250,259,44.23963133640553
292,72,242,269,44.854070660522275
261,69,210,249,40.092165898617516
271,68,198,269,41.62826420890937
287,71,237,268,44.086021505376344
297,73,118,268,45.622119815668206
275,70,211,249,42.242703533026116
286,72,212,252,43.93241167434716
273,72,171,245,41.935483870967744
275,68,186,258,42.242703533026116
257,68,200,252,39.47772657450077
271,67,188,249,41.62826420890937
262,65,175,239,40.2457757296467
280,69,185,242,43.01075268817205
274,67,190,247,42.08909370199693
277,75,195,256,42.54992319508449
251,66,149,238,38.556067588325654
285,75,209,268,43.77880184331797
275,73,210,240,42.242703533026116
283,72,215,250,43.4715821812596
284,74,179,265,43.625192012288785
258,72,178,238,39.63133640552996
268,68,145,252,41.16743471582181
271,70,185,261,41.62826420890937
264,71,200,239,40.55299539170507
284,75,197,259,43.625192012288785
257,66,175,244,39.47772657450077
265,71,242,255,40.706605222734254
268,70,185,243,41.16743471582181
256,70,192,240,39.324116743471585
246,65,180,234,37.78801843317972
268,68,238,257,41.16743471582181
278,74,155,239,42.703533026113675
288,73,213,263,44.23963133640553
294,75,270,284,45.16129032258065
271,72,210,237,41.62826420890937
263,67,198,262,40.39938556067588
280,69,188,255,43.01075268817205
251,67,199,235,38.556067588325654
313,76,268,282,48.07987711213518
279,69,225,257,42.85714285714286
275,72,198,250,42.242703533026116
270,74,150,233,41.474654377880185
294,74,197,263,45.16129032258065
277,71,255,271,42.54992319508449
283,71,200,262,43.4715821812596
302,73,230,280,46.39016897081413
244,68,176,242,37.48079877112135
282,70,215,255,43.31797235023041
288,70,220,268,44.23963133640553
273,69,185,250,41.935483870967744
252,69,160,249,38.70967741935484
269,71,150,246,41.321044546851
279,74,225,271,42.85714285714286
271,74,213,271,41.62826420890937
277,76,295,263,42.54992319508449
290,73,195,262,44.5468509984639
266,72,183,252,40.86021505376344
270,69,145,221,41.474654377880185
264,70,206,262,40.55299539170507
263,71,207,244,40.39938556067588
268,68,170,250,41.16743471582181
256,67,190,227,39.324116743471585
263,66,148,251,40.39938556067588
270,68,181,262,41.474654377880185
264,67,175,237,40.55299539170507
267,64,195,265,41.013824884792626
258,65,149,229,39.63133640552996
253,65,172,238,38.863287250384026
275,64,215,274,42.242703533026116
268,67,127,227,41.16743471582181
277,71,175,255,42.54992319508449
289,74,215,262,44.39324116743472
275,71,176,249,42.242703533026116
272,68,157,238,41.78187403993856
274,70,237,266,42.08909370199693
244,66,150,222,37.48079877112135
281,72,180,256,43.164362519201234
277,72,165,244,42.54992319508449
271,71,170,255,41.62826420890937
295,74,260,280,45.314900153609834
282,71,154,253,43.31797235023041
286,73,200,262,43.93241167434716
265,65,230,256,40.706605222734254
265,69,182,247,40.706605222734254
277,71,180,247,42.54992319508449
252,69,150,239,38.70967741935484
271,70,220,255,41.62826420890937
273,70,178,248,41.935483870967744
252,64,190,235,38.70967741935484
267,70,165,243,41.013824884792626
273,68,197,262,41.935483870967744
243,66,187,229,37.327188940092164
265,67,216,260,40.706605222734254
260,71,165,247,39.93855606758833
265,71,171,247,40.706605222734254
286,69,190,253,43.93241167434716
297,76,180,269,45.622119815668206
271,71,183,253,41.62826420890937
248,67,200,232,38.095238095238095
255,65,147,227,39.1705069124424
288,73,230,272,44.23963133640553
256,65,160,252,39.324116743471585
269,67,185,243,41.321044546851
265,68,181,240,40.706605222734254
292,73,176,257,44.854070660522275
249,68,133,231,38.24884792626728
273,72,179,246,41.935483870967744
269,70,155,241,41.321044546851
244,68,175,233,37.48079877112135
267,70,135,235,41.013824884792626
287,69,202,266,44.086021505376344
284,74,210,255,43.625192012288785
267,71,170,241,41.013824884792626
265,73,195,246,40.706605222734254
278,69,187,243,42.703533026113675
254,67,180,252,39.01689708141321
275,71,141,247,42.242703533026116
259,70,178,237,39.78494623655914
273,72,204,266,41.935483870967744
255,67,187,256,39.1705069124424
269,69,162,240,41.321044546851
279,73,135,236,42.85714285714286
260,69,208,274,39.93855606758833
285,71,220,261,43.77880184331797
260,69,175,245,39.93855606758833
275,70,185,253,42.242703533026116
264,69,158,245,40.55299539170507
261,69,180,248,40.092165898617516
285,71,187,255,43.77880184331797
275,70,220,256,42.242703533026116
274,73,199,255,42.08909370199693
287,74,242,271,44.086021505376344
247,67,195,255,37.94162826420891
257,67,209,255,39.47772657450077
274,72,205,256,42.08909370199693
275,71,193,245,42.242703533026116
272,72,190,235,41.78187403993856
269,72,215,242,41.321044546851
259,69,156,241,39.78494623655914
305,73,212,263,46.85099846390169
251,63,158,231,38.556067588325654
275,67,158,240,42.242703533026116
270,64,155,244,41.474654377880185
267,70,207,246,41.013824884792626
262,68,190,255,40.2457757296467
298,76,195,258,45.77572964669739
272,70,164,242,41.78187403993856
271,72,137,240,41.62826420890937
297,76,203,250,45.622119815668206
267,70,165,248,41.013824884792626
280,74,200,252,43.01075268817205
279,72,194,247,42.85714285714286
266,72,184,251,40.86021505376344
283,70,203,253,43.4715821812596
284,71,210,258,43.625192012288785
255,68,172,236,39.1705069124424
247,65,161,242,37.94162826420891
264,69,197,255,40.55299539170507
251,67,160,235,38.556067588325654
261,70,181,240,40.092165898617516
254,68,197,241,39.01689708141321
259,68,164,246,39.78494623655914
264,71,210,261,40.55299539170507
272,71,155,234,41.78187403993856
271,69,193,238,41.62826420890937
258,68,175,250,39.63133640552996
263,70,195,242,40.39938556067588
254,66,190,255,39.01689708141321
278,72,187,251,42.703533026113675
252,68,175,238,38.70967741935484
259,67,165,256,39.78494623655914
282,70,212,268,43.31797235023041
268,68,193,242,41.16743471582181
294,78,180,258,45.16129032258065
282,69,195,252,43.31797235023041
284,68,165,259,43.625192012288785
270,70,160,247,41.474654377880185
274,69,245,253,42.08909370199693
247,65,167,255,37.94162826420891
275,69,230,257,42.242703533026116
271,69,245,243,41.62826420890937
280,71,151,251,43.01075268817205
272,69,220,254,41.78187403993856
268,72,230,251,41.16743471582181
280,71,208,266,43.01075268817205
281,72,190,257,43.164362519201234
274,66,225,265,42.08909370199693
244,65,155,233,37.48079877112135
266,72,220,259,40.86021505376344
254,67,140,239,39.01689708141321
292,72,218,297,44.854070660522275
279,74,204,261,42.85714285714286
277,68,200,236,42.54992319508449
270,69,184,250,41.474654377880185
279,70,170,244,42.85714285714286
272,68,215,255,41.78187403993856
292,74,215,263,44.854070660522275
278,71,170,262,42.703533026113675
271,69,175,235,41.62826420890937
278,69,205,253,42.703533026113675
254,65,170,243,39.01689708141321
273,67,140,230,41.935483870967744
267,71,180,254,41.013824884792626
264,69,220,256,40.55299539170507
275,71,200,255,42.242703533026116
271,69,155,234,41.62826420890937
268,72,150,234,41.16743471582181
272,71,240,261,41.78187403993856
271,69,150,243,41.62826420890937
267,70,175,252,41.013824884792626
261,68,185,251,40.092165898617516
271,71,127,247,41.62826420890937
260,66,212,249,39.93855606758833
263,72,205,236,40.39938556067588
273,68,240,258,41.935483870967744
286,72,197,255,43.93241167434716
275,73,204,256,42.242703533026116
260,69,170,224,39.93855606758833
269,69,178,249,41.321044546851
277,74,180,252,42.54992319508449
266,66,155,237,40.86021505376344
278,72,203,248,42.703533026113675
288,76,197,247,44.23963133640553
277,72,190,251,42.54992319508449
278,69,236,253,42.703533026113675
281,70,162,248,43.164362519201234
267,73,219,249,41.013824884792626
254,66,195,253,39.01689708141321
269,70,178,256,41.321044546851
293,71,230,271,45.00768049155146
267,66,153,247,41.013824884792626
267,69,194,253,41.013824884792626
296,72,177,251,45.46850998463902
255,67,160,229,39.1705069124424
278,69,204,261,42.703533026113675
277,74,175,250,42.54992319508449
290,70,179,258,44.5468509984639
267,68,180,270,41.013824884792626
303,74,245,254,46.54377880184332
284,74,165,249,43.625192012288785
280,72,212,257,43.01075268817205
256,66,150,243,39.324116743471585
276,70,229,241,42.3963133640553
281,73,205,262,43.164362519201234
263,68,184,244,40.39938556067588
273,72,215,257,41.935483870967744
276,74,206,250,42.3963133640553
284,71,190,255,43.625192012288785
254,67,169,231,39.01689708141321
273,69,184,243,41.935483870967744
262,72,170,256,40.2457757296467
275,69,240,267,42.242703533026116
259,69,160,234,39.78494623655914
278,73,185,260,42.703533026113675
259,73,292,232,39.78494623655914
275,72,188,246,42.242703533026116
267,66,164,249,41.013824884792626
250,68,150,235,38.40245775729647
281,74,200,266,43.164362519201234
261,67,170,240,40.092165898617516
265,69,175,243,40.706605222734254
261,68,200,245,40.092165898617516
293,73,203,268,45.00768049155146
272,72,180,249,41.78187403993856
253,69,161,255,38.863287250384026
278,73,166,239,42.703533026113675
249,71,155,240,38.24884792626728
289,74,200,260,44.39324116743472
283,70,167,265,43.4715821812596
255,68,155,245,39.1705069124424
248,66,166,230,38.095238095238095
280,68,180,257,43.01075268817205
255,68,175,262,39.1705069124424
275,72,200,267,42.242703533026116
252,69,165,256,38.70967741935484
286,71,210,263,43.93241167434716
277,71,153,247,42.54992319508449
254,69,174,239,39.01689708141321
287,71,180,258,44.086021505376344
263,69,160,240,40.39938556067588
271,71,180,231,41.62826420890937
277,71,212,251,42.54992319508449
280,71,230,250,43.01075268817205
262,70,188,258,40.2457757296467
256,67,155,241,39.324116743471585
275,70,210,257,42.242703533026116
273,71,221,255,41.935483870967744
263,69,213,247,40.39938556067588
287,76,182,250,44.086021505376344
274,68,183,254,42.08909370199693
263,67,158,228,40.39938556067588
263,69,205,246,40.39938556067588
261,68,200,253,40.092165898617516
272,72,175,247,41.78187403993856
275,71,200,251,42.242703533026116
269,71,197,252,41.321044546851
260,67,170,247,39.93855606758833
266,71,220,252,40.86021505376344
268,71,205,251,41.16743471582181
275,71,185,255,42.242703533026116
268,69,175,249,41.16743471582181
272,69,209,254,41.78187403993856
259,66,187,250,39.78494623655914
287,73,218,273,44.086021505376344
273,70,190,269,41.935483870967744
294,73,194,268,45.16129032258065
248,66,134,236,38.095238095238095
268,68,185,256,41.16743471582181
288,78,218,266,44.23963133640553
269,70,169,240,41.321044546851
265,70,212,261,40.706605222734254
284,74,209,262,43.625192012288785
272,68,185,258,41.78187403993856
286,73,185,258,43.93241167434716
277,72,229,247,42.54992319508449
248,69,145,225,38.095238095238095
265,69,185,248,40.706605222734254
266,69,185,257,40.86021505376344
291,72,191,270,44.70046082949309
291,72,180,250,44.70046082949309
291,76,210,261,44.70046082949309
283,70,173,245,43.4715821812596
274,72,218,262,42.08909370199693
280,72,134,249,43.01075268817205
271,71,150,245,41.62826420890937
279,71,185,252,42.85714285714286
276,73,190,250,42.3963133640553
286,74,205,265,43.93241167434716
275,73,235,277,42.242703533026116
275,72,189,248,42.242703533026116
284,76,187,245,43.625192012288785
267,69,170,238,41.013824884792626
277,73,208,245,42.54992319508449
260,69,178,236,39.93855606758833
287,72,210,247,44.086021505376344
258,66,168,245,39.63133640552996
264,68,169,244,40.55299539170507
264,73,165,243,40.55299539170507
270,72,185,245,41.474654377880185
290,75,225,265,44.5468509984639
254,67,150,241,39.01689708141321
269,65,167,242,41.321044546851
258,67,186,251,39.63133640552996
307,75,200,253,47.15821812596006
279,73,215,251,42.85714285714286
257,67,162,241,39.47772657450077
285,72,204,250,43.77880184331797
290,73,195,252,44.5468509984639
300,75,225,283,46.082949308755765
271,72,146,251,41.62826420890937
270,68,160,233,41.474654377880185
290,76,260,263,44.5468509984639
295,76,190,259,45.314900153609834
272,70,174,256,41.78187403993856
270,68,173,269,41.474654377880185
268,69,155,248,41.16743471582181
263,69,184,256,40.39938556067588
276,73,169,261,42.3963133640553
269,69,161,228,41.321044546851
273,68,175,247,41.935483870967744
258,68,172,223,39.63133640552996
272,68,175,249,41.78187403993856
292,72,200,246,44.854070660522275
282,72,290,266,43.31797235023041
282,71,190,261,43.31797235023041
255,67,152,224,39.1705069124424
280,73,190,258,43.01075268817205
277,71,228,258,42.54992319508449
265,71,177,238,40.706605222734254
254,66,153,259,39.01689708141321
282,71,215,261,43.31797235023041
263,70,175,258,40.39938556067588
261,66,158,256,40.092165898617516
260,68,195,240,39.93855606758833
293,67,223,271,45.00768049155146
257,67,165,231,39.47772657450077
312,71,205,277,47.92626728110599
270,72,210,249,41.474654377880185
264,67,148,234,40.55299539170507
275,71,210,267,42.242703533026116
273,71,187,241,41.935483870967744
239,66,175,235,36.712749615975426
258,70,155,240,39.63133640552996
250,65,162,233,38.40245775729647
252,69,185,252,38.70967741935484
243,65,180,241,37.327188940092164
261,70,152,228,40.092165898617516
285,71,197,253,43.77880184331797
259,68,155,240,39.78494623655914
280,71,165,232,43.01075268817205
281,71,210,266,43.164362519201234
286,72,173,239,43.93241167434716
279,65,215,249,42.85714285714286
255,67,150,235,39.1705069124424
266,71,148,233,40.86021505376344
279,71,175,258,42.85714285714286
255,66,173,224,39.1705069124424
289,72,220,266,44.39324116743472
292,76,215,253,44.854070660522275
263,72,177,254,40.39938556067588
272,70,177,239,41.78187403993856
274,67,145,246,42.08909370199693
261,66,150,250,40.092165898617516
265,69,180,240,40.706605222734254
272,69,139,234,41.78187403993856
275,69,170,258,42.242703533026116
271,70,150,245,41.62826420890937
226,62,130,223,34.715821812596005
266,67,160,254,40.86021505376344
259,69,185,245,39.78494623655914
289,74,170,265,44.39324116743472
268,70,190,252,41.16743471582181
278,73,197,243,42.703533026113675
255,67,160,228,39.1705069124424
263,71,194,253,40.39938556067588
263,67,186,245,40.39938556067588
266,69,165,250,40.86021505376344
295,73,218,269,45.314900153609834
